rock_out,featset,hidden,act,alpha,inner_mape
r11,md_beta9,"(8, 4)",tanh,5.0,37.308048172893706
r11,md_beta9,"(8, 4)",tanh,10.0,37.929616661029584
r11,md_beta9,"(10, 5)",tanh,0.5,46.78747132160275
r11,md_beta9,"(10, 5)",tanh,1.0,40.70075310004984
r11,md_beta9,"(10, 5)",tanh,2.0,43.87643164506151
r11,md_beta9,"(10, 5)",tanh,3.0,40.70096805092976
r11,md_beta9,"(10, 5)",tanh,5.0,39.29102742211768
r11,md_beta9,"(10, 5)",tanh,10.0,38.67687475662232
r11,md_beta9,"(12, 6)",tanh,0.5,43.3131032942661
r11,md_beta9,"(12, 6)",tanh,1.0,44.29180111948808
r11,md_beta9,"(12, 6)",tanh,2.0,44.65940211346216
r11,md_beta9,"(12, 6)",tanh,3.0,40.717294789842754
r11,md_beta9,"(12, 6)",tanh,5.0,37.83901646175072
r11,md_beta9,"(12, 6)",tanh,10.0,38.09782045410388
r11,md_beta9,"(16, 8)",tanh,0.5,49.02346533251856
r11,md_beta9,"(16, 8)",tanh,1.0,45.77461755129331
r11,md_beta9,"(16, 8)",tanh,2.0,44.047452453766994
r11,md_beta9,"(16, 8)",tanh,3.0,40.98999641930529
r11,md_beta9,"(16, 8)",tanh,5.0,38.35043671736827
r11,md_beta9,"(16, 8)",tanh,10.0,38.19750233699639
r11,md_beta9,"(20, 10)",tanh,0.5,52.28885327269374
r11,md_beta9,"(20, 10)",tanh,1.0,47.31000898617392
r11,md_beta9,"(20, 10)",tanh,2.0,49.2742019566931
r11,md_beta9,"(20, 10)",tanh,3.0,43.61040819730566
r11,md_beta9,"(20, 10)",tanh,5.0,40.70119885734562
r11,md_beta9,"(20, 10)",tanh,10.0,38.03168791593602
r11,md_beta9,"(24, 12)",tanh,0.5,49.20763629705641
r11,md_beta9,"(24, 12)",tanh,1.0,47.38487015969528
r11,md_beta9,"(24, 12)",tanh,2.0,47.7903762276312
r11,md_beta9,"(24, 12)",tanh,3.0,43.53773836280632
r11,md_beta9,"(24, 12)",tanh,5.0,38.77096143749156
r11,md_beta9,"(24, 12)",tanh,10.0,37.837233203762
r11,md_beta9,"(8, 8)",tanh,0.5,51.95005618694368
r11,md_beta9,"(8, 8)",tanh,1.0,50.67798169334725
r11,md_beta9,"(8, 8)",tanh,2.0,44.77567499106399
r11,md_beta9,"(8, 8)",tanh,3.0,44.2697539034851
r11,md_beta9,"(8, 8)",tanh,5.0,38.26489543189004
r11,md_beta9,"(8, 8)",tanh,10.0,37.98077354238676
r11,md_beta9,"(16, 16)",tanh,0.5,50.36015325923455
r11,md_beta9,"(16, 16)",tanh,1.0,47.86709820176204
r11,md_beta9,"(16, 16)",tanh,2.0,45.16909185160547
r11,md_beta9,"(16, 16)",tanh,3.0,44.294201656871
r11,md_beta9,"(16, 16)",tanh,5.0,41.244659567115214
r11,md_beta9,"(16, 16)",tanh,10.0,37.95261507493696
r11,md_beta9,"(8, 4, 2)",tanh,0.5,41.30468762329052
r11,md_beta9,"(8, 4, 2)",tanh,1.0,49.17491067573339
r11,md_beta9,"(8, 4, 2)",tanh,2.0,50.31560260663175
r11,md_beta9,"(8, 4, 2)",tanh,3.0,41.368691550500216
r11,md_beta9,"(8, 4, 2)",tanh,5.0,37.57576120285151
r11,md_beta9,"(8, 4, 2)",tanh,10.0,37.49625863053111
r11,md_beta9,"(12, 6, 3)",tanh,0.5,47.06186133614937
r11,md_beta9,"(12, 6, 3)",tanh,1.0,44.49046845278904
r11,md_beta9,"(12, 6, 3)",tanh,2.0,44.98236155036274
r11,md_beta9,"(12, 6, 3)",tanh,3.0,43.11915305948565
r11,md_beta9,"(12, 6, 3)",tanh,5.0,37.365121111770655
r11,md_beta9,"(12, 6, 3)",tanh,10.0,38.542243112720485
r11,md_beta9,"(16, 8, 4)",tanh,0.5,46.49899462397131
r11,md_beta9,"(16, 8, 4)",tanh,1.0,41.50090458811746
r11,md_beta9,"(16, 8, 4)",tanh,2.0,43.43633746925131
r11,md_beta9,"(16, 8, 4)",tanh,3.0,40.14374849370153
r11,md_beta9,"(16, 8, 4)",tanh,5.0,36.76724525793734
r11,md_beta9,"(16, 8, 4)",tanh,10.0,36.74150327840959
r11,md_beta9,"(24, 12, 6)",tanh,0.5,45.0332477580787
r11,md_beta9,"(24, 12, 6)",tanh,1.0,47.53527668532096
r11,md_beta9,"(24, 12, 6)",tanh,2.0,46.15064906833096
r11,md_beta9,"(24, 12, 6)",tanh,3.0,43.22096830081962
r11,md_beta9,"(24, 12, 6)",tanh,5.0,36.60747764637739
r11,md_beta9,"(24, 12, 6)",tanh,10.0,37.394294576930335
r11,md_full11,"(8,)",tanh,0.5,30.369167441559608
r11,md_full11,"(8,)",tanh,1.0,29.760818171469104
r11,md_full11,"(8,)",tanh,2.0,28.295799629771626
r11,md_full11,"(8,)",tanh,3.0,28.398048060041766
r11,md_full11,"(8,)",tanh,5.0,28.65579246868963
r11,md_full11,"(8,)",tanh,10.0,31.872631073696372
r11,md_full11,"(12,)",tanh,0.5,33.56028768020729
r11,md_full11,"(12,)",tanh,1.0,30.48907862993322
r11,md_full11,"(12,)",tanh,2.0,27.83192306991044
r11,md_full11,"(12,)",tanh,3.0,28.34972764208424
r11,md_full11,"(12,)",tanh,5.0,29.23408069678416
r11,md_full11,"(12,)",tanh,10.0,32.039993571259245
r11,md_full11,"(4, 2)",tanh,0.5,38.00492953549472
r11,md_full11,"(4, 2)",tanh,1.0,26.025884195349267
r11,md_full11,"(4, 2)",tanh,2.0,27.98592239536341
r11,md_full11,"(4, 2)",tanh,3.0,27.9582038826213
r11,md_full11,"(4, 2)",tanh,5.0,29.51865734004021
r11,md_full11,"(4, 2)",tanh,10.0,35.2236930093578
r11,md_full11,"(6, 3)",tanh,0.5,41.46852870450455
r11,md_full11,"(6, 3)",tanh,1.0,33.7988900762528
r11,md_full11,"(6, 3)",tanh,2.0,28.53060024133712
r11,md_full11,"(6, 3)",tanh,3.0,28.26874081178583
r11,md_full11,"(6, 3)",tanh,5.0,26.998983395769624
r11,md_full11,"(6, 3)",tanh,10.0,31.50180412896562
r11,md_full11,"(8, 4)",tanh,0.5,38.47911164744589
r11,md_full11,"(8, 4)",tanh,1.0,34.75285676245179
r11,md_full11,"(8, 4)",tanh,2.0,26.157609433986423
r11,md_full11,"(8, 4)",tanh,3.0,25.666581115419184
r11,md_full11,"(8, 4)",tanh,5.0,26.971114087280316
r11,md_full11,"(8, 4)",tanh,10.0,30.684283780305897
r11,md_full11,"(10, 5)",tanh,0.5,31.0957776918665
r11,md_full11,"(10, 5)",tanh,1.0,32.249347985015945
r11,md_full11,"(10, 5)",tanh,2.0,28.3442168404708
r11,md_full11,"(10, 5)",tanh,3.0,26.674191421437065
r11,md_full11,"(10, 5)",tanh,5.0,26.56935950946517
r11,md_full11,"(10, 5)",tanh,10.0,30.68215545406622
r11,md_full11,"(12, 6)",tanh,0.5,33.93140016319446
r11,md_full11,"(12, 6)",tanh,1.0,33.29706006269369
r11,md_full11,"(12, 6)",tanh,2.0,28.645290268539327
r11,md_full11,"(12, 6)",tanh,3.0,26.96425609803969
r11,md_full11,"(12, 6)",tanh,5.0,27.257388012433484
r11,md_full11,"(12, 6)",tanh,10.0,30.19297730483964
r11,md_full11,"(16, 8)",tanh,0.5,36.11699858142296
r11,md_full11,"(16, 8)",tanh,1.0,31.304207207673997
r11,md_full11,"(16, 8)",tanh,2.0,29.10800054789984
r11,md_full11,"(16, 8)",tanh,3.0,26.82083598682801
r11,md_full11,"(16, 8)",tanh,5.0,27.43818127922629
r11,md_full11,"(16, 8)",tanh,10.0,30.02199390742685
r11,md_full11,"(20, 10)",tanh,0.5,31.448080929471512
r11,md_full11,"(20, 10)",tanh,1.0,30.494096385258263
r11,md_full11,"(20, 10)",tanh,2.0,28.09346269723808
r11,md_full11,"(20, 10)",tanh,3.0,27.48520675977351
r11,md_full11,"(20, 10)",tanh,5.0,28.74241556631015
r11,md_full11,"(20, 10)",tanh,10.0,29.845539400253603
r11,md_full11,"(24, 12)",tanh,0.5,34.20378166848265
r11,md_full11,"(24, 12)",tanh,1.0,33.30052316565603
r11,md_full11,"(24, 12)",tanh,2.0,29.34670329086388
r11,md_full11,"(24, 12)",tanh,3.0,26.968726252128345
r11,md_full11,"(24, 12)",tanh,5.0,27.37987557869609
r11,md_full11,"(24, 12)",tanh,10.0,29.66667911612292
r11,md_full11,"(8, 8)",tanh,0.5,37.17618233752985
r11,md_full11,"(8, 8)",tanh,1.0,31.088422544514344
r11,md_full11,"(8, 8)",tanh,2.0,27.914128981879426
r11,md_full11,"(8, 8)",tanh,3.0,27.55542471019184
r11,md_full11,"(8, 8)",tanh,5.0,27.832068300265245
r11,md_full11,"(8, 8)",tanh,10.0,30.069702008774836
r11,md_full11,"(16, 16)",tanh,0.5,39.10834851464954
r11,md_full11,"(16, 16)",tanh,1.0,28.59938973032298
r11,md_full11,"(16, 16)",tanh,2.0,31.154216785940832
r11,md_full11,"(16, 16)",tanh,3.0,26.94519094406771
r11,md_full11,"(16, 16)",tanh,5.0,28.533060852480595
r11,md_full11,"(16, 16)",tanh,10.0,29.584242888992783
r11,md_full11,"(8, 4, 2)",tanh,0.5,29.022021927446463
r11,md_full11,"(8, 4, 2)",tanh,1.0,27.020254728442616
r11,md_full11,"(8, 4, 2)",tanh,2.0,27.116984365802903
r11,md_full11,"(8, 4, 2)",tanh,3.0,24.47500037828293
r11,md_full11,"(8, 4, 2)",tanh,5.0,25.558311423334317
r11,md_full11,"(8, 4, 2)",tanh,10.0,33.11499988630519
r11,md_full11,"(12, 6, 3)",tanh,0.5,35.20052652270575
r11,md_full11,"(12, 6, 3)",tanh,1.0,32.26981475468165
r11,md_full11,"(12, 6, 3)",tanh,2.0,25.785759695679637
r11,md_full11,"(12, 6, 3)",tanh,3.0,24.81960153067512
r11,md_full11,"(12, 6, 3)",tanh,5.0,25.69903734099205
r11,md_full11,"(12, 6, 3)",tanh,10.0,30.447087814629235
r11,md_full11,"(16, 8, 4)",tanh,0.5,32.85386804056571
r11,md_full11,"(16, 8, 4)",tanh,1.0,28.70853475320275
r11,md_full11,"(16, 8, 4)",tanh,2.0,26.510682467330557
r11,md_full11,"(16, 8, 4)",tanh,3.0,25.658070898662515
r11,md_full11,"(16, 8, 4)",tanh,5.0,24.285682538370597
r11,md_full11,"(16, 8, 4)",tanh,10.0,30.151640216945346
r11,md_full11,"(24, 12, 6)",tanh,0.5,30.34901806553348
r11,md_full11,"(24, 12, 6)",tanh,1.0,33.081251331778354
r11,md_full11,"(24, 12, 6)",tanh,2.0,29.90070917915224
r11,md_full11,"(24, 12, 6)",tanh,3.0,25.150587351610763
r11,md_full11,"(24, 12, 6)",tanh,5.0,25.569412267801237
r11,md_full11,"(24, 12, 6)",tanh,10.0,29.64549009930539
r12,md_zeta9,"(8,)",tanh,0.5,31.299911850679383
r12,md_zeta9,"(8,)",tanh,1.0,27.75682951852254
r12,md_zeta9,"(8,)",tanh,2.0,26.266821004930893
r12,md_zeta9,"(8,)",tanh,3.0,27.07864104901244
r12,md_zeta9,"(8,)",tanh,5.0,28.66779422146669
r12,md_zeta9,"(8,)",tanh,10.0,34.83194278126068
r12,md_zeta9,"(12,)",tanh,0.5,29.897117870755068
r12,md_zeta9,"(12,)",tanh,1.0,26.474804253828196
r12,md_zeta9,"(12,)",tanh,2.0,26.632590084806782
r12,md_zeta9,"(12,)",tanh,3.0,27.22616298012549
r12,md_zeta9,"(12,)",tanh,5.0,28.86514847177811
r12,md_zeta9,"(12,)",tanh,10.0,34.929995811337804
r12,md_zeta9,"(4, 2)",tanh,0.5,32.07732470524586
r12,md_zeta9,"(4, 2)",tanh,1.0,29.313157444200108
r12,md_zeta9,"(4, 2)",tanh,2.0,28.289953573242823
r12,md_zeta9,"(4, 2)",tanh,3.0,27.55107359606297
r12,md_zeta9,"(4, 2)",tanh,5.0,26.86028662340784
r12,md_zeta9,"(4, 2)",tanh,10.0,33.18761190718209
r12,md_zeta9,"(6, 3)",tanh,0.5,30.648745413124253
r12,md_zeta9,"(6, 3)",tanh,1.0,30.35113067478452
r12,md_zeta9,"(6, 3)",tanh,2.0,28.32081284959189
r12,md_zeta9,"(6, 3)",tanh,3.0,26.102283791883355
r12,md_zeta9,"(6, 3)",tanh,5.0,25.439894248224423
r12,md_zeta9,"(6, 3)",tanh,10.0,32.1502313045034
r12,md_zeta9,"(8, 4)",tanh,0.5,31.020264950357376
r12,md_zeta9,"(8, 4)",tanh,1.0,29.031605617134097
r12,md_zeta9,"(8, 4)",tanh,2.0,27.654260983204928
r12,md_zeta9,"(8, 4)",tanh,3.0,26.264341071725006
r12,md_zeta9,"(8, 4)",tanh,5.0,25.525143723259824
r12,md_zeta9,"(8, 4)",tanh,10.0,32.24367483708541
r12,md_zeta9,"(10, 5)",tanh,0.5,33.51952937240824
r12,md_zeta9,"(10, 5)",tanh,1.0,32.01387163600445
r12,md_zeta9,"(10, 5)",tanh,2.0,26.25523930964507
r12,md_zeta9,"(10, 5)",tanh,3.0,26.24811573255177
r12,md_zeta9,"(10, 5)",tanh,5.0,26.50158494381194
r12,md_zeta9,"(10, 5)",tanh,10.0,31.286365797665887
r12,md_zeta9,"(12, 6)",tanh,0.5,31.42684949108797
r12,md_zeta9,"(12, 6)",tanh,1.0,33.67871557604913
r12,md_zeta9,"(12, 6)",tanh,2.0,27.76556105962872
r12,md_zeta9,"(12, 6)",tanh,3.0,26.581964491587872
r12,md_zeta9,"(12, 6)",tanh,5.0,26.27692524854012
r12,md_zeta9,"(12, 6)",tanh,10.0,31.214375511474703
r12,md_zeta9,"(16, 8)",tanh,0.5,35.366916786065694
r12,md_zeta9,"(16, 8)",tanh,1.0,32.072961110492315
r12,md_zeta9,"(16, 8)",tanh,2.0,28.096613465498915
r12,md_zeta9,"(16, 8)",tanh,3.0,26.47302670783954
r12,md_zeta9,"(16, 8)",tanh,5.0,26.214002296888832
r12,md_zeta9,"(16, 8)",tanh,10.0,31.13349287052585
r12,md_zeta9,"(20, 10)",tanh,0.5,33.391970790316776
r12,md_zeta9,"(20, 10)",tanh,1.0,34.11336215456841
r12,md_zeta9,"(20, 10)",tanh,2.0,28.075978518563016
r12,md_zeta9,"(20, 10)",tanh,3.0,26.34407892152173
r12,md_zeta9,"(20, 10)",tanh,5.0,26.56446674766244
r12,md_zeta9,"(20, 10)",tanh,10.0,30.402273191175347
r12,md_zeta9,"(24, 12)",tanh,0.5,36.06061071624679
r12,md_zeta9,"(24, 12)",tanh,1.0,32.9959921641876
r12,md_zeta9,"(24, 12)",tanh,2.0,28.19063891895657
r12,md_zeta9,"(24, 12)",tanh,3.0,27.913508885755867
r12,md_zeta9,"(24, 12)",tanh,5.0,26.30715106790067
r12,md_zeta9,"(24, 12)",tanh,10.0,31.193488195535828
r12,md_zeta9,"(8, 8)",tanh,0.5,35.08753519092359
r12,md_zeta9,"(8, 8)",tanh,1.0,31.017247431643447
r12,md_zeta9,"(8, 8)",tanh,2.0,29.224196060762846
r12,md_zeta9,"(8, 8)",tanh,3.0,26.923844365384596
r12,md_zeta9,"(8, 8)",tanh,5.0,25.85229819956739
r12,md_zeta9,"(8, 8)",tanh,10.0,30.31751972890795
r12,md_zeta9,"(16, 16)",tanh,0.5,34.01230093704277
r12,md_zeta9,"(16, 16)",tanh,1.0,30.24835947859815
r12,md_zeta9,"(16, 16)",tanh,2.0,28.35156357492589
r12,md_zeta9,"(16, 16)",tanh,3.0,27.62913813231227
r12,md_zeta9,"(16, 16)",tanh,5.0,26.99310793864281
r12,md_zeta9,"(16, 16)",tanh,10.0,31.153939611825223
r12,md_zeta9,"(8, 4, 2)",tanh,0.5,29.387798340493557
r12,md_zeta9,"(8, 4, 2)",tanh,1.0,35.19985860428854
r12,md_zeta9,"(8, 4, 2)",tanh,2.0,26.719341867411828
r12,md_zeta9,"(8, 4, 2)",tanh,3.0,27.359367680665304
r12,md_zeta9,"(8, 4, 2)",tanh,5.0,26.741738501525845
r12,md_zeta9,"(8, 4, 2)",tanh,10.0,29.783018577045837
r12,md_zeta9,"(12, 6, 3)",tanh,0.5,31.656871709308824
r12,md_zeta9,"(12, 6, 3)",tanh,1.0,31.815680076337912
r12,md_zeta9,"(12, 6, 3)",tanh,2.0,30.68433225610269
r12,md_zeta9,"(12, 6, 3)",tanh,3.0,28.444308211400838
r12,md_zeta9,"(12, 6, 3)",tanh,5.0,26.97159305852481
r12,md_zeta9,"(12, 6, 3)",tanh,10.0,30.26679484440969
r12,md_zeta9,"(16, 8, 4)",tanh,0.5,34.29022653324542
r12,md_zeta9,"(16, 8, 4)",tanh,1.0,32.88896542384273
r12,md_zeta9,"(16, 8, 4)",tanh,2.0,30.9425608348702
r12,md_zeta9,"(16, 8, 4)",tanh,3.0,28.491354365346258
r12,md_zeta9,"(16, 8, 4)",tanh,5.0,26.11242280022891
r12,md_zeta9,"(16, 8, 4)",tanh,10.0,31.03275990303902
r12,md_zeta9,"(24, 12, 6)",tanh,0.5,36.48025031116983
r12,md_zeta9,"(24, 12, 6)",tanh,1.0,34.46396492271464
r12,md_zeta9,"(24, 12, 6)",tanh,2.0,31.849926078433818
r12,md_zeta9,"(24, 12, 6)",tanh,3.0,28.30581205189218
r12,md_zeta9,"(24, 12, 6)",tanh,5.0,26.050022664654712
r12,md_zeta9,"(24, 12, 6)",tanh,10.0,29.41959611506754
r12,md_beta9,"(8,)",tanh,0.5,53.21704904886826
r12,md_beta9,"(8,)",tanh,1.0,46.38574709009258
r12,md_beta9,"(8,)",tanh,2.0,41.04272800545013
r12,md_beta9,"(8,)",tanh,3.0,38.09621597960485
r12,md_beta9,"(8,)",tanh,5.0,38.414884512931714
r12,md_beta9,"(8,)",tanh,10.0,38.09932285747018
r12,md_beta9,"(12,)",tanh,0.5,50.16468050665672
r12,md_beta9,"(12,)",tanh,1.0,49.35834426927676
r12,md_beta9,"(12,)",tanh,2.0,42.66194440926312
r12,md_beta9,"(12,)",tanh,3.0,39.123853174472885
r12,md_beta9,"(12,)",tanh,5.0,37.30330247145763
r12,md_beta9,"(12,)",tanh,10.0,38.93213375953239
r12,md_beta9,"(4, 2)",tanh,0.5,44.34764572722678
r12,md_beta9,"(4, 2)",tanh,1.0,46.558701684014245
r12,md_beta9,"(4, 2)",tanh,2.0,40.58369623202558
r12,md_beta9,"(4, 2)",tanh,3.0,34.33399699890714
r12,md_beta9,"(4, 2)",tanh,5.0,38.656969597445645
r12,md_beta9,"(4, 2)",tanh,10.0,38.15236434142388
r12,md_beta9,"(6, 3)",tanh,0.5,45.56788379024664
r12,md_beta9,"(6, 3)",tanh,1.0,45.42671887548209
r12,md_beta9,"(6, 3)",tanh,2.0,40.595139079344335
r12,md_beta9,"(6, 3)",tanh,3.0,40.821905527030566
r12,md_beta9,"(6, 3)",tanh,5.0,38.84147035054063
r12,md_beta9,"(6, 3)",tanh,10.0,38.13362437726323
r12,md_beta9,"(8, 4)",tanh,0.5,44.14988306539721
r12,md_beta9,"(8, 4)",tanh,1.0,53.38412850855572
r12,md_beta9,"(8, 4)",tanh,2.0,44.05754856199875
r12,md_beta9,"(8, 4)",tanh,3.0,41.29790688471295
r12,md_beta9,"(8, 4)",tanh,5.0,37.73909105946274
r12,md_beta9,"(8, 4)",tanh,10.0,37.70270975461541
r12,md_beta9,"(10, 5)",tanh,0.5,53.60113918106292
r12,md_beta9,"(10, 5)",tanh,1.0,54.91130227318778
r12,md_beta9,"(10, 5)",tanh,2.0,43.29163356766272
r12,md_beta9,"(10, 5)",tanh,3.0,41.69707907119842
r12,md_beta9,"(10, 5)",tanh,5.0,38.64001091443292
r12,md_beta9,"(10, 5)",tanh,10.0,37.863525590974646
r12,md_beta9,"(12, 6)",tanh,0.5,57.05352226993568
r12,md_beta9,"(12, 6)",tanh,1.0,58.23469136023372
r12,md_beta9,"(12, 6)",tanh,2.0,48.21174505512532
r12,md_beta9,"(12, 6)",tanh,3.0,41.28730808725328
r12,md_beta9,"(12, 6)",tanh,5.0,38.44398351941386
r12,md_beta9,"(12, 6)",tanh,10.0,38.10955351197602
r12,md_beta9,"(16, 8)",tanh,0.5,61.81540471087139
r12,md_beta9,"(16, 8)",tanh,1.0,54.040438583982656
r12,md_beta9,"(16, 8)",tanh,2.0,50.91581347403853
r12,md_beta9,"(16, 8)",tanh,3.0,45.7030597227855
r12,md_beta9,"(16, 8)",tanh,5.0,39.34021881083338
r12,md_beta9,"(16, 8)",tanh,10.0,37.22116117142337
r12,md_beta9,"(20, 10)",tanh,0.5,62.66923000822224
r12,md_beta9,"(20, 10)",tanh,1.0,59.64296541326787
r12,md_beta9,"(20, 10)",tanh,2.0,52.23035410558354
r12,md_beta9,"(20, 10)",tanh,3.0,45.46460419067464
r12,md_beta9,"(20, 10)",tanh,5.0,41.1990511150318
r12,md_beta9,"(20, 10)",tanh,10.0,38.3488992960577
r12,md_beta9,"(24, 12)",tanh,0.5,57.78196436898113
r12,md_beta9,"(24, 12)",tanh,1.0,55.36654886271474
r12,md_beta9,"(24, 12)",tanh,2.0,50.42709562373776
r12,md_beta9,"(24, 12)",tanh,3.0,45.85362133447111
r12,md_beta9,"(24, 12)",tanh,5.0,40.4361415686674
r12,md_beta9,"(24, 12)",tanh,10.0,38.64292932462549
r12,md_beta9,"(8, 8)",tanh,0.5,59.07318093758842
r12,md_beta9,"(8, 8)",tanh,1.0,53.72458930568568
r12,md_beta9,"(8, 8)",tanh,2.0,47.65806353234221
r12,md_beta9,"(8, 8)",tanh,3.0,42.2398824470305
r12,md_beta9,"(8, 8)",tanh,5.0,39.36432894715987
r12,md_beta9,"(8, 8)",tanh,10.0,38.12029460762368
r12,md_beta9,"(16, 16)",tanh,0.5,55.32024343805476
r12,md_beta9,"(16, 16)",tanh,1.0,59.45281246353327
r12,md_beta9,"(16, 16)",tanh,2.0,51.238643174803165
r12,md_beta9,"(16, 16)",tanh,3.0,47.49817150561091
r12,md_beta9,"(16, 16)",tanh,5.0,40.1233931644873
r12,md_beta9,"(16, 16)",tanh,10.0,38.604330510271225
r12,md_beta9,"(8, 4, 2)",tanh,0.5,54.08403877071503
r12,md_beta9,"(8, 4, 2)",tanh,1.0,54.42739441674685
r12,md_beta9,"(8, 4, 2)",tanh,2.0,47.700433667418565
r12,md_beta9,"(8, 4, 2)",tanh,3.0,40.02872016347046
r12,md_beta9,"(8, 4, 2)",tanh,5.0,37.35071730500661
r12,md_beta9,"(8, 4, 2)",tanh,10.0,37.84568010288767
r12,md_beta9,"(12, 6, 3)",tanh,0.5,57.50972607724096
r12,md_beta9,"(12, 6, 3)",tanh,1.0,56.07718873423621
r12,md_beta9,"(12, 6, 3)",tanh,2.0,48.097961741229135
r12,md_beta9,"(12, 6, 3)",tanh,3.0,45.86733200389407
r12,md_beta9,"(12, 6, 3)",tanh,5.0,37.50765666866725
r12,md_beta9,"(12, 6, 3)",tanh,10.0,39.66818293283029
r12,md_beta9,"(16, 8, 4)",tanh,0.5,59.83541458177755
r12,md_beta9,"(16, 8, 4)",tanh,1.0,58.03650401482387
r12,md_beta9,"(16, 8, 4)",tanh,2.0,53.17898679234384
r12,md_beta9,"(16, 8, 4)",tanh,3.0,44.8870142014823
r12,md_beta9,"(16, 8, 4)",tanh,5.0,36.6032798107108
r12,md_beta9,"(16, 8, 4)",tanh,10.0,38.36785761245027
r12,md_beta9,"(24, 12, 6)",tanh,0.5,54.15262611789084
r12,md_beta9,"(24, 12, 6)",tanh,1.0,52.54422022215927
r12,md_beta9,"(24, 12, 6)",tanh,2.0,46.91163668513153
r12,md_beta9,"(24, 12, 6)",tanh,3.0,44.917342231503646
r12,md_beta9,"(24, 12, 6)",tanh,5.0,38.57298147868625
r12,md_beta9,"(24, 12, 6)",tanh,10.0,38.2658238288015
r12,md_full11,"(8,)",tanh,0.5,32.562932965379424
r12,md_full11,"(8,)",tanh,1.0,30.61326308939745
r12,md_full11,"(8,)",tanh,2.0,25.44003090611697
r12,md_full11,"(8,)",tanh,3.0,24.78393746282516
r12,md_full11,"(8,)",tanh,5.0,26.918348034910636
r12,md_full11,"(8,)",tanh,10.0,31.285613063082216
r12,md_full11,"(12,)",tanh,0.5,32.97284916003691
r12,md_full11,"(12,)",tanh,1.0,30.04663788564427
r12,md_full11,"(12,)",tanh,2.0,27.862712714902862
r12,md_full11,"(12,)",tanh,3.0,27.163758479206923
r12,md_full11,"(12,)",tanh,5.0,27.107103200489814
r12,md_full11,"(12,)",tanh,10.0,31.60479712881182
r12,md_full11,"(4, 2)",tanh,0.5,32.31125649796159
r12,md_full11,"(4, 2)",tanh,1.0,34.261375298174485
r12,md_full11,"(4, 2)",tanh,2.0,24.14860178342942
r12,md_full11,"(4, 2)",tanh,3.0,24.290812852667848
r12,md_full11,"(4, 2)",tanh,5.0,27.30782428436172
r12,md_full11,"(4, 2)",tanh,10.0,33.02800476186165
r12,md_full11,"(6, 3)",tanh,0.5,31.58616688079354
r12,md_full11,"(6, 3)",tanh,1.0,32.13357926912256
r12,md_full11,"(6, 3)",tanh,2.0,28.125331908472525
r12,md_full11,"(6, 3)",tanh,3.0,25.842684374782568
r12,md_full11,"(6, 3)",tanh,5.0,24.75723991955771
r12,md_full11,"(6, 3)",tanh,10.0,30.022706843544245
r12,md_full11,"(8, 4)",tanh,0.5,37.327041824799295
r12,md_full11,"(8, 4)",tanh,1.0,32.422096415634485
r12,md_full11,"(8, 4)",tanh,2.0,29.22174440674859
r12,md_full11,"(8, 4)",tanh,3.0,27.32412046186529
r12,md_full11,"(8, 4)",tanh,5.0,25.19903414627701
r12,md_full11,"(8, 4)",tanh,10.0,28.983307616943524
r12,md_full11,"(10, 5)",tanh,0.5,37.03027189067565
r12,md_full11,"(10, 5)",tanh,1.0,36.08209606609024
r12,md_full11,"(10, 5)",tanh,2.0,31.13094657709893
r12,md_full11,"(10, 5)",tanh,3.0,26.952193437891232
r12,md_full11,"(10, 5)",tanh,5.0,25.110261314274844
r12,md_full11,"(10, 5)",tanh,10.0,29.02816133908752
r12,md_full11,"(12, 6)",tanh,0.5,35.60224052859011
r12,md_full11,"(12, 6)",tanh,1.0,33.13022961001901
r12,md_full11,"(12, 6)",tanh,2.0,30.22803212382396
r12,md_full11,"(12, 6)",tanh,3.0,26.963530375197266
r12,md_full11,"(12, 6)",tanh,5.0,25.78422414500083
r12,md_full11,"(12, 6)",tanh,10.0,28.7654809275068
r12,md_full11,"(16, 8)",tanh,0.5,35.524371691897095
r12,md_full11,"(16, 8)",tanh,1.0,34.25070813374313
r12,md_full11,"(16, 8)",tanh,2.0,30.935186225514496
r12,md_full11,"(16, 8)",tanh,3.0,28.394818086398335
r12,md_full11,"(16, 8)",tanh,5.0,26.376623629402054
r12,md_full11,"(16, 8)",tanh,10.0,28.7756319966256
r12,md_full11,"(20, 10)",tanh,0.5,34.53993740435716
r12,md_full11,"(20, 10)",tanh,1.0,36.05679386798185
r12,md_full11,"(20, 10)",tanh,2.0,31.583728631246924
r12,md_full11,"(20, 10)",tanh,3.0,28.240407512200058
r12,md_full11,"(20, 10)",tanh,5.0,25.650465706268758
r12,md_full11,"(20, 10)",tanh,10.0,28.722160759781303
r12,md_full11,"(24, 12)",tanh,0.5,34.683091012257385
r12,md_full11,"(24, 12)",tanh,1.0,34.252002748801246
r12,md_full11,"(24, 12)",tanh,2.0,28.1268466754315
r12,md_full11,"(24, 12)",tanh,3.0,29.31002379902301
r12,md_full11,"(24, 12)",tanh,5.0,25.99949616517181
r12,md_full11,"(24, 12)",tanh,10.0,28.741307130241875
r12,md_full11,"(8, 8)",tanh,0.5,37.06260983785847
r12,md_full11,"(8, 8)",tanh,1.0,35.264209006178405
r12,md_full11,"(8, 8)",tanh,2.0,29.22386772322478
